MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,Bedroom,Kitchen,TotRmsAbvGrd,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,ScreenPorch,PoolArea,MoSold,YrSold,SalePrice
20,64,6762,7,5,2006,2006,0,0,1286,1286,1294,0,1294,0,0,2,0,2,1,6,2006,2,662,168,0,0,7,2006,193879
20,49,15256,8,5,2007,2007,929,0,556,1485,1464,0,1464,1,0,2,0,3,1,6,2007,3,754,168,0,0,8,2007,282922
50,60,10410,3,4,1915,1950,0,0,672,672,694,520,1214,0,0,1,0,3,1,6,1998,3,936,216,0,0,1,2006,105000
120,44,3842,8,5,2004,2005,1373,0,221,1594,1646,0,1646,1,1,2,0,2,1,5,2004,2,482,128,155,0,1,2008,275000
85,70,8445,5,7,1972,2007,656,0,112,768,768,0,768,1,0,1,0,2,1,5,1988,2,396,58,0,0,3,2009,133000
20,NA,8780,5,5,1985,1985,625,0,208,833,833,0,833,1,0,1,0,3,1,5,NA,0,0,0,0,0,3,2009,112000
70,60,7740,4,7,1910,1950,0,0,622,622,741,622,1363,0,0,1,0,3,1,6,1966,2,528,0,168,0,6,2010,125500
60,46,20544,7,6,1986,1991,0,0,791,791,1236,857,2093,0,0,2,1,3,1,7,1986,2,542,364,0,0,11,2008,215000
60,79,12420,7,5,2001,2001,666,0,278,944,944,896,1840,1,0,2,1,3,1,6,2001,2,622,0,0,0,6,2009,230000
50,80,9600,6,8,1950,2005,120,0,736,856,1112,556,1668,0,0,1,1,3,1,6,1950,1,271,0,0,0,9,2009,140000
90,60,7200,4,5,1949,1950,0,0,0,0,1040,0,1040,0,0,2,0,2,2,6,1956,2,420,0,0,0,6,2009,90000
20,88,10994,8,5,2005,2006,976,0,868,1844,1844,0,1844,1,0,2,0,2,1,7,2005,2,620,165,0,0,9,2009,257000
50,64,13053,6,7,1923,2000,0,0,833,833,1053,795,1848,0,0,1,1,4,1,8,1922,2,370,0,220,0,6,2008,207000
120,51,3635,7,5,2007,2007,988,0,398,1386,1569,0,1569,0,1,2,0,1,1,7,2007,3,660,143,0,0,5,2009,175900
190,60,11340,4,6,1885,1950,0,0,777,777,1246,1044,2290,0,0,2,0,4,2,11,1971,2,560,0,0,0,4,2010,122500
60,NA,16545,8,5,1998,1998,781,0,503,1284,1310,1140,2450,1,0,2,1,3,1,7,1998,3,1069,0,0,0,5,2009,340000
20,71,9204,5,5,1963,1963,25,872,247,1144,1144,0,1144,1,0,1,1,3,1,6,1962,1,336,0,0,0,8,2008,124000
20,NA,16381,6,5,1969,1969,1110,0,734,1844,1844,0,1844,1,0,2,0,3,1,7,1969,2,540,0,0,0,12,2006,223000
60,90,11700,6,6,1968,1968,404,0,304,708,708,708,1416,0,0,2,1,3,1,7,1968,2,776,0,119,0,5,2006,179900
120,53,4043,6,5,1977,1977,360,0,709,1069,1069,0,1069,0,0,2,0,2,1,4,1977,2,440,0,165,0,7,2010,127500
120,37,4435,6,5,2003,2003,686,0,162,848,848,0,848,1,0,1,0,1,1,3,2003,2,420,140,0,0,3,2008,136500
80,NA,19690,6,7,1966,1966,0,0,697,697,1575,626,2201,0,0,2,0,4,1,8,1966,2,432,586,0,738,8,2006,274970
20,NA,9503,5,5,1958,1983,457,374,193,1024,1344,0,1344,1,0,1,0,2,1,6,1970,1,484,316,0,0,6,2007,144000
20,80,10721,6,6,1959,1959,0,0,1252,1252,1252,0,1252,0,0,1,0,3,1,7,1960,2,528,0,0,0,10,2008,142000
60,81,10944,7,5,1994,1994,1000,0,223,1223,1223,904,2127,1,0,2,1,3,1,5,1994,2,525,171,0,0,8,2008,271000
50,60,10930,5,6,1945,1950,580,0,333,913,1048,510,1558,1,0,1,1,3,1,6,1962,1,288,0,0,0,4,2008,140000
30,60,7200,5,7,1940,1992,510,0,278,788,804,0,804,1,0,1,0,2,1,4,1940,1,240,0,0,0,2,2010,119000
20,NA,12546,6,7,1981,1981,678,0,762,1440,1440,0,1440,0,0,2,0,3,1,7,1981,2,467,0,0,0,4,2007,182900
60,60,21930,5,5,2005,2005,0,0,732,732,734,1104,1838,0,0,2,1,4,1,7,2005,2,372,100,0,0,7,2006,192140
120,NA,4928,6,6,1976,1976,958,0,0,958,958,0,958,0,0,2,0,2,1,5,1976,2,440,0,0,0,10,2009,143750
30,60,10800,4,6,1927,2007,0,0,656,656,968,0,968,0,0,2,0,4,1,5,1928,1,216,0,0,0,8,2007,64500
60,93,10261,6,5,2000,2000,0,0,936,936,962,830,1792,1,0,2,1,3,1,8,2000,2,451,0,0,0,5,2008,186500
20,80,17400,5,5,1977,1977,936,0,190,1126,1126,0,1126,1,0,2,0,3,1,5,1977,2,484,295,0,0,5,2006,160000
20,80,8400,6,9,1962,2005,0,0,1319,1319,1537,0,1537,1,0,1,1,3,1,7,1962,2,462,0,0,0,7,2008,174000
20,60,9000,4,6,1971,1971,616,0,248,864,864,0,864,0,0,1,0,3,1,5,1974,2,528,0,0,0,5,2007,120500
20,96,12444,8,5,2008,2008,1336,0,596,1932,1932,0,1932,1,0,2,0,2,1,7,2008,3,774,0,0,0,11,2008,394617
20,90,7407,6,7,1957,1996,600,0,312,912,1236,0,1236,1,0,1,0,2,1,6,1957,2,923,0,0,0,4,2010,149700
60,80,11584,7,6,1979,1979,315,110,114,539,1040,685,1725,0,0,2,1,3,1,6,1979,2,550,0,0,0,11,2007,197000
70,79,11526,6,7,1922,1994,0,0,588,588,1423,748,2555,0,0,2,0,3,1,11,1993,2,672,431,0,0,9,2008,191000
120,NA,4426,6,5,2004,2004,697,0,151,848,848,0,848,1,0,1,0,1,1,3,2004,2,420,149,0,0,5,2008,149300
60,85,11003,10,5,2008,2008,765,0,252,1017,1026,981,2007,1,0,2,1,3,1,10,2008,3,812,168,0,0,4,2009,310000
30,NA,8854,6,6,1916,1950,0,0,952,952,952,0,952,0,0,1,0,2,1,4,1916,1,192,0,40,0,5,2009,121000
20,63,8500,7,5,2004,2004,0,0,1422,1422,1422,0,1422,0,0,2,0,3,1,7,2004,2,626,192,0,0,11,2007,179600
85,70,8400,6,5,1966,1966,187,627,0,814,913,0,913,1,0,1,0,3,1,6,1990,1,240,0,0,0,5,2007,129000
20,NA,26142,5,7,1962,1962,593,0,595,1188,1188,0,1188,0,0,1,0,3,1,6,1962,1,312,261,0,0,4,2010,157900
60,80,10000,8,5,1995,1996,1079,0,141,1220,1220,870,2090,1,0,2,1,3,1,8,1995,2,556,0,0,0,12,2007,240000
50,70,11767,4,7,1910,2000,0,0,560,560,796,550,1346,0,0,1,1,2,1,6,1950,1,384,168,0,0,5,2007,112000
180,21,1533,5,7,1970,1970,553,0,77,630,630,0,630,1,0,1,0,1,1,3,NA,0,0,0,0,0,8,2006,92000
90,60,9000,5,5,1974,1974,0,0,896,896,896,896,1792,0,0,2,2,4,2,8,NA,0,0,32,0,0,9,2009,136000
20,78,9262,8,5,2008,2009,0,0,1573,1573,1578,0,1578,0,0,2,0,3,1,7,2008,3,840,0,0,0,5,2009,287090
180,35,3675,5,5,2005,2005,547,0,0,547,1072,0,1072,1,0,1,0,2,1,5,2005,2,525,0,0,0,5,2006,145000
20,90,17217,5,5,2006,2006,0,0,1140,1140,1140,0,1140,0,0,1,0,3,1,6,NA,0,0,36,0,0,7,2006,84500
20,62,7500,7,5,2004,2005,410,0,811,1221,1221,0,1221,1,0,2,0,2,1,6,2004,2,400,0,0,0,10,2009,185000
60,62,7917,6,5,1999,2000,0,0,953,953,953,694,1647,0,0,2,1,3,1,7,1999,2,460,0,0,0,8,2007,175000
20,85,13175,6,6,1978,1988,790,163,589,1542,2073,0,2073,1,0,2,0,3,1,7,1978,2,500,349,0,0,2,2010,210000
70,66,9042,7,9,1941,2006,275,0,877,1152,1188,1152,2340,0,0,2,0,4,1,9,1941,1,252,0,0,0,5,2010,266500
20,68,9717,5,6,1950,1996,49,1029,0,1078,1078,0,1078,1,0,1,0,2,1,5,1950,1,240,366,0,0,4,2010,142125
20,75,9937,5,6,1965,1965,830,290,136,1256,1256,0,1256,1,0,1,1,3,1,6,1965,1,276,736,0,0,6,2008,147500
